image,steering,throttle
frame_000196.jpg,-0.5710777520357139,0.7196061569458053
frame_000197.jpg,-0.4854160892303568,0.7696061569458054
frame_000198.jpg,-0.41260367584580326,0.8196061569458054
frame_000199.jpg,-0.35071312446893277,0.8696061569458055
frame_000200.jpg,-0.29810615579859284,0.9196061569458055
frame_000201.jpg,-0.25339023242880393,0.9696061569458055
frame_000202.jpg,-0.21538169756448333,1
frame_000203.jpg,-0.18307444292981082,0.9
frame_000204.jpg,-0.2630744429298108,0.81
frame_000205.jpg,-0.3430744429298108,0.7290000000000001
frame_000206.jpg,-0.42307444292981083,0.6561000000000001
frame_000207.jpg,-0.5030744429298108,0.5904900000000002
frame_000208.jpg,-0.5830744429298108,0.6404900000000002
frame_000209.jpg,-0.6630744429298108,0.6904900000000003
frame_000210.jpg,-0.5636132764903391,0.7404900000000003
frame_000211.jpg,-0.4790712850167882,0.7904900000000004
frame_000212.jpg,-0.40721059226427,0.8404900000000004
frame_000213.jpg,-0.3461290034246295,0.7564410000000004
frame_000214.jpg,-0.29420965291093504,0.6807969000000004
frame_000215.jpg,-0.2500782049742948,0.7307969000000004
frame_000216.jpg,-0.21256647422815056,0.7807969000000005
frame_000217.jpg,-0.18068150309392797,0.8307969000000005
frame_000218.jpg,-0.15357927762983878,0.7477172100000005
frame_000219.jpg,-0.07357927762983878,0.6729454890000004
frame_000220.jpg,0.006420722370161225,0.6056509401000004
frame_000221.jpg,0.08642072237016123,0.6556509401000005
frame_000222.jpg,0.07345761401463705,0.7056509401000005
frame_000223.jpg,0.062438971912441486,0.7556509401000006
frame_000224.jpg,0.053073126125575264,0.8056509401000006
frame_000225.jpg,0.04511215720673897,0.8556509401000006
frame_000226.jpg,0.038345333625728124,0.7700858460900006
frame_000227.jpg,0.03259353358186891,0.6930772614810006
frame_000228.jpg,-0.047406466418131094,0.6237695353329006
frame_000229.jpg,-0.12740646641813108,0.5613925817996105
frame_000230.jpg,-0.2074064664181311,0.5052533236196495
frame_000231.jpg,-0.2874064664181311,0.5552533236196495
frame_000232.jpg,-0.36740646641813113,0.6052533236196496
frame_000233.jpg,-0.31229549645541144,0.6552533236196496
frame_000234.jpg,-0.39229549645541145,0.7052533236196497
frame_000235.jpg,-0.3334511719870997,0.7552533236196497
frame_000236.jpg,-0.41345117198709974,0.8052533236196497
frame_000237.jpg,-0.49345117198709976,0.8552533236196498
frame_000238.jpg,-0.5734511719870997,0.9052533236196498
frame_000239.jpg,-0.6534511719870997,0.8147279912576849
frame_000240.jpg,-0.5554334961890347,0.864727991257685
frame_000241.jpg,-0.4721184717606795,0.914727991257685
frame_000242.jpg,-0.40130070099657755,0.964727991257685
frame_000243.jpg,-0.34110559584709094,1
frame_000244.jpg,-0.2899397564700273,0.9
frame_000245.jpg,-0.2464487929995232,0.9500000000000001
frame_000246.jpg,-0.2094814740495947,1
frame_000247.jpg,-0.1780592529421555,0.9
frame_000248.jpg,-0.09805925294215549,0.81
frame_000249.jpg,-0.01805925294215549,0.7290000000000001
frame_000250.jpg,0.06194074705784451,0.7790000000000001
frame_000251.jpg,0.05264963499916783,0.8290000000000002
frame_000252.jpg,0.044752189749292653,0.8790000000000002
frame_000253.jpg,0.038039361286898755,0.9290000000000003
frame_000254.jpg,0.11803936128689876,0.9790000000000003
frame_000255.jpg,0.19803936128689875,0.8811000000000003
frame_000256.jpg,0.27803936128689877,0.7929900000000003
frame_000257.jpg,0.3580393612868988,0.8429900000000004
frame_000258.jpg,0.30433345709386395,0.8929900000000004
frame_000259.jpg,0.25868343852978437,0.9429900000000004
frame_000260.jpg,0.3386834385297844,0.8486910000000004
frame_000261.jpg,0.4186834385297844,0.7638219000000004
frame_000262.jpg,0.4986834385297844,0.8138219000000004
frame_000263.jpg,0.42388092275031675,0.8638219000000005
frame_000264.jpg,0.36029878433776924,0.9138219000000005
frame_000265.jpg,0.44029878433776926,0.9638219000000006
frame_000266.jpg,0.5202987843377692,0.8674397100000005
frame_000267.jpg,0.4422539666871038,0.9174397100000006
frame_000268.jpg,0.3759158716840382,0.9674397100000006
frame_000269.jpg,0.3195284909314325,1
frame_000270.jpg,0.2715992172917176,1
frame_000271.jpg,0.23085933469795994,1
frame_000272.jpg,0.31085933469795995,0.9
frame_000273.jpg,0.39085933469795997,0.81
frame_000274.jpg,0.33223043449326595,0.8600000000000001
frame_000275.jpg,0.28239586931927607,0.9100000000000001
frame_000276.jpg,0.24003648892138466,0.9600000000000002
frame_000277.jpg,0.20403101558317696,1
frame_000278.jpg,0.28403101558317695,0.9
frame_000279.jpg,0.36403101558317696,0.81
frame_000280.jpg,0.444031015583177,0.8600000000000001
frame_000281.jpg,0.524031015583177,0.9100000000000001
frame_000282.jpg,0.604031015583177,0.9600000000000002
frame_000283.jpg,0.5134263632457003,1
frame_000284.jpg,0.4364124087588453,1
frame_000285.jpg,0.5164124087588453,1
frame_000286.jpg,0.4389505474450185,1
frame_000287.jpg,0.37310796532826573,1
frame_000288.jpg,0.31714177052902587,1
frame_000289.jpg,0.3971417705290259,1
frame_000290.jpg,0.337570504949672,1
frame_000291.jpg,0.2869349292072212,1
frame_000292.jpg,0.24389468982613802,1
frame_000293.jpg,0.2073104863522173,1
frame_000294.jpg,0.1762139133993847,1
frame_000295.jpg,0.14978182638947699,1
frame_000296.jpg,0.06978182638947698,1
frame_000297.jpg,-0.010218173610523018,0.9
frame_000298.jpg,-0.09021817361052302,0.81
frame_000299.jpg,-0.17021817361052302,0.8600000000000001
frame_000300.jpg,-0.14468544756894455,0.9100000000000001
frame_000301.jpg,-0.12298263043360287,0.9600000000000002
frame_000302.jpg,-0.10453523586856243,1
frame_000303.jpg,-0.08885495048827807,1
frame_000304.jpg,-0.07552670791503636,1
frame_000305.jpg,0.004473292084963637,0.9
frame_000306.jpg,0.08447329208496364,0.81
frame_000307.jpg,0.16447329208496364,0.7290000000000001
frame_000308.jpg,0.24447329208496366,0.7790000000000001
frame_000309.jpg,0.32447329208496367,0.8290000000000002
frame_000310.jpg,0.4044732920849637,0.8790000000000002
frame_000311.jpg,0.4844732920849637,0.9290000000000003
frame_000312.jpg,0.5644732920849637,0.9790000000000003
frame_000313.jpg,0.6444732920849636,0.8811000000000003
frame_000314.jpg,0.7244732920849636,0.7929900000000003
frame_000315.jpg,0.8044732920849635,0.8429900000000004
frame_000316.jpg,0.8844732920849635,0.8929900000000004
frame_000317.jpg,0.9644732920849635,0.9429900000000004
frame_000318.jpg,1,0.9929900000000005
frame_000319.jpg,1,1
frame_000320.jpg,1,1
frame_000321.jpg,1,1
frame_000322.jpg,1,1
frame_000323.jpg,1,1
frame_000324.jpg,1,1
frame_000325.jpg,1,1
frame_000326.jpg,1,0.9
frame_000327.jpg,1,0.81
frame_000328.jpg,1,0.7290000000000001
frame_000329.jpg,1,0.6561000000000001
frame_000330.jpg,1,0.7061000000000002
frame_000331.jpg,1,0.7561000000000002
frame_000332.jpg,1,0.8061000000000003
frame_000333.jpg,1,0.7254900000000003
frame_000334.jpg,1,0.7754900000000003
frame_000335.jpg,0.85,0.8254900000000004
frame_000336.jpg,0.7224999999999999,0.8754900000000004
frame_000337.jpg,0.8024999999999999,0.9254900000000005
frame_000338.jpg,0.8824999999999998,0.8329410000000005
frame_000339.jpg,0.7501249999999998,0.8829410000000005
frame_000340.jpg,0.6376062499999998,0.9329410000000006
frame_000341.jpg,0.5419653124999998,0.9829410000000006
frame_000342.jpg,0.46067051562499983,1
frame_000343.jpg,0.39156993828124986,1
frame_000344.jpg,0.4715699382812499,1
frame_000345.jpg,0.5515699382812499,0.9
frame_000346.jpg,0.6315699382812499,0.81
frame_000347.jpg,0.7115699382812498,0.7290000000000001
frame_000348.jpg,0.7915699382812498,0.7790000000000001
frame_000349.jpg,0.6728344475390623,0.8290000000000002
frame_000350.jpg,0.571909280408203,0.8790000000000002
frame_000351.jpg,0.48612288834697254,0.9290000000000003
frame_000352.jpg,0.41320445509492665,0.9790000000000003
frame_000353.jpg,0.49320445509492666,1
frame_000354.jpg,0.4192237868306877,1
frame_000355.jpg,0.4992237868306877,0.9
frame_000356.jpg,0.5792237868306876,0.81
frame_000357.jpg,0.6592237868306876,0.7290000000000001
frame_000358.jpg,0.5603402188060844,0.7790000000000001
frame_000359.jpg,0.4762891859851717,0.8290000000000002
frame_000360.jpg,0.40484580808739595,0.8790000000000002
frame_000361.jpg,0.3441189368742866,0.9290000000000003
frame_000362.jpg,0.4241189368742866,0.9790000000000003
frame_000363.jpg,0.3605010963431436,1
frame_000364.jpg,0.30642593189167205,1
frame_000365.jpg,0.26046204210792123,1
frame_000366.jpg,0.22139273579173305,1
frame_000367.jpg,0.18818382542297307,1
frame_000368.jpg,0.15995625160952712,1
frame_000369.jpg,0.13596281386809805,1
frame_000370.jpg,0.11556839178788335,1
frame_000371.jpg,0.09823313301970084,1
frame_000372.jpg,0.0834981630667457,1
frame_000373.jpg,0.0034981630667457048,0.9
frame_000374.jpg,-0.0765018369332543,0.81
frame_000375.jpg,-0.1565018369332543,0.8600000000000001
frame_000376.jpg,-0.23650183693325433,0.9100000000000001
frame_000377.jpg,-0.31650183693325434,0.8190000000000002
frame_000378.jpg,-0.2690265613932662,0.8690000000000002
frame_000379.jpg,-0.18902656139326618,0.9190000000000003
frame_000380.jpg,-0.10902656139326618,0.8271000000000003
frame_000381.jpg,-0.029026561393266176,0.7443900000000002
frame_000382.jpg,0.050973438606733826,0.6699510000000002
frame_000383.jpg,0.13097343860673383,0.7199510000000002
frame_000384.jpg,0.21097343860673384,0.7699510000000003
frame_000385.jpg,0.17932742281572375,0.8199510000000003
frame_000386.jpg,0.15242830939336519,0.8699510000000004
frame_000387.jpg,0.1295640629843604,0.9199510000000004
frame_000388.jpg,0.20956406298436042,0.9699510000000005
frame_000389.jpg,0.17812945353670637,1
frame_000390.jpg,0.1514100355062004,1
frame_000391.jpg,0.12869853018027036,1
frame_000392.jpg,0.1093937506532298,1
frame_000393.jpg,0.09298468805524533,1
frame_000394.jpg,0.07903698484695854,1
frame_000395.jpg,0.06718143711991476,1
frame_000396.jpg,0.05710422155192754,1
frame_000397.jpg,0.04853858831913841,1
frame_000398.jpg,0.04125780007126765,0.9
frame_000399.jpg,0.0350691300605775,0.81
frame_000400.jpg,0.029808760551490874,0.7290000000000001
frame_000401.jpg,0.025337446468767243,0.6561000000000001
frame_000402.jpg,0.021536829498452155,0.7061000000000002
frame_000403.jpg,0.01830630507368433,0.7561000000000002
frame_000404.jpg,0.015560359312631682,0.8061000000000003
frame_000405.jpg,0.01322630541573693,0.7254900000000003
frame_000406.jpg,0.011242359603376391,0.6529410000000003
frame_000407.jpg,0.009556005662869932,0.5876469000000003
frame_000408.jpg,0.008122604813439441,0.5288822100000002
frame_000409.jpg,0.006904214091423525,0.47599398900000023
frame_000410.jpg,0.005868581977709996,0.4283945901000002
frame_000411.jpg,0.0049882946810534965,0.4783945901000002
frame_000412.jpg,0.004240050478895472,0.5283945901000002
frame_000413.jpg,0.0036040429070611515,0.5783945901000003
frame_000414.jpg,0.003063436471001979,0.6283945901000003
frame_000415.jpg,0.002603921000351682,0.6783945901000004
frame_000416.jpg,0.00221333285029893,0.7283945901000004
frame_000417.jpg,0.0018813329227540905,0.7783945901000004
frame_000418.jpg,0.0015991329843409769,0.8283945901000005
frame_000419.jpg,0.0013592630366898303,0.7455551310900005
frame_000420.jpg,0.0011553735811863557,0.6709996179810005
frame_000421.jpg,0.0009820675440084022,0.6038996561829004
frame_000422.jpg,0.0008347574124071418,0.5435096905646104
frame_000423.jpg,0.0007095438005460706,0.4891587215081494
frame_000424.jpg,0.00060311223046416,0.44024284935733443
frame_000425.jpg,0.000512645395894536,0.39621856442160097
frame_000426.jpg,0.00043574858651035554,0.3565967079794409
frame_000427.jpg,0.0003703862985338022,0.3209370371814968
frame_000428.jpg,0.0003148283537537319,0.2888433334633471
frame_000429.jpg,0.0002676041006906721,0.2599590001170124
frame_000430.jpg,0.0002274634855870713,0.23396310010531116
frame_000431.jpg,0.0001933439627490106,0.2839631001053112
frame_000432.jpg,0.000164342368336659,0.33396310010531116
frame_000433.jpg,0.00013969101308616014,0.38396310010531115
frame_000434.jpg,0.00011873736112323612,0.43396310010531114
frame_000435.jpg,0.0001009267569547507,0.48396310010531113
frame_000436.jpg,8.57877434115381e-05,0.5339631001053111
frame_000437.jpg,7.291958189980738e-05,0.5839631001053112
frame_000438.jpg,6.198164461483627e-05,0.6339631001053112
frame_000439.jpg,5.268439792261083e-05,0.6839631001053113
frame_000440.jpg,0.08005268439792261,0.6155667900947801
frame_000441.jpg,0.1600526843979226,0.5540101110853021
frame_000442.jpg,0.2400526843979226,0.6040101110853021
frame_000443.jpg,0.3200526843979226,0.6540101110853022
frame_000444.jpg,0.40005268439792263,0.7040101110853022
frame_000445.jpg,0.3400447817382342,0.7540101110853022
frame_000446.jpg,0.42004478173823423,0.8040101110853023
frame_000447.jpg,0.5000447817382342,0.8540101110853023
frame_000448.jpg,0.5800447817382341,0.9040101110853024
frame_000449.jpg,0.6600447817382341,0.9540101110853024
frame_000450.jpg,0.7400447817382341,0.8586090999767721
frame_000451.jpg,0.820044781738234,0.772748189979095
frame_000452.jpg,0.900044781738234,0.6954733709811856
frame_000453.jpg,0.980044781738234,0.7454733709811856
frame_000454.jpg,0.8330380644774988,0.7954733709811856
frame_000455.jpg,0.708082354805874,0.8454733709811857
frame_000456.jpg,0.628082354805874,0.7609260338830671
frame_000457.jpg,0.5480823548058741,0.6848334304947604
frame_000458.jpg,0.46808235480587407,0.6163500874452844
frame_000459.jpg,0.38808235480587405,0.6663500874452845
frame_000460.jpg,0.30808235480587404,0.7163500874452845
frame_000461.jpg,0.22808235480587402,0.6447150787007561
frame_000462.jpg,0.148082354805874,0.6947150787007561
frame_000463.jpg,0.068082354805874,0.6252435708306805
frame_000464.jpg,-0.011917645194125998,0.5627192137476125
frame_000465.jpg,-0.091917645194126,0.5064472923728512
frame_000466.jpg,-0.171917645194126,0.4558025631355661
frame_000467.jpg,-0.251917645194126,0.5058025631355662
frame_000468.jpg,-0.33191764519412603,0.5558025631355662
frame_000469.jpg,-0.41191764519412605,0.5002223068220096
frame_000470.jpg,-0.49191764519412606,0.5502223068220097
frame_000471.jpg,-0.571917645194126,0.6002223068220097
frame_000472.jpg,-0.651917645194126,0.5402000761398088
frame_000473.jpg,-0.7319176451941259,0.48618006852582796
frame_000474.jpg,-0.8119176451941259,0.536180068525828
frame_000475.jpg,-0.8919176451941259,0.586180068525828
frame_000476.jpg,-0.9719176451941258,0.6361800685258281
frame_000477.jpg,-1,0.6861800685258281
frame_000478.jpg,-0.85,0.7361800685258282
frame_000479.jpg,-0.7224999999999999,0.7861800685258282
frame_000480.jpg,-0.8024999999999999,0.7075620616732454
frame_000481.jpg,-0.6821249999999999,0.7575620616732455
frame_000482.jpg,-0.5798062499999999,0.8075620616732455
frame_000483.jpg,-0.49283531249999984,0.8575620616732456
frame_000484.jpg,-0.5728353124999999,0.7718058555059211
frame_000485.jpg,-0.6528353124999998,0.694625269955329
frame_000486.jpg,-0.7328353124999998,0.7446252699553291
frame_000487.jpg,-0.8128353124999997,0.7946252699553291
frame_000488.jpg,-0.8928353124999997,0.8446252699553292
frame_000489.jpg,-0.7589100156249997,0.8946252699553292
frame_000490.jpg,-0.6450735132812497,0.9446252699553292
frame_000491.jpg,-0.5483124862890623,0.9946252699553293
frame_000492.jpg,-0.4660656133457029,1
frame_000493.jpg,-0.39615577134384744,1
frame_000494.jpg,-0.3367324056422703,1
frame_000495.jpg,-0.28622254479592973,1
frame_000496.jpg,-0.24328916307654028,1
frame_000497.jpg,-0.32328916307654026,0.9
frame_000498.jpg,-0.4032891630765403,0.81
frame_000499.jpg,-0.4832891630765403,0.8600000000000001
frame_000500.jpg,-0.4107957886150592,0.9100000000000001
frame_000501.jpg,-0.49079578861505924,0.8190000000000002
frame_000502.jpg,-0.5707957886150592,0.7371000000000002
frame_000503.jpg,-0.6507957886150592,0.6633900000000001
frame_000504.jpg,-0.7307957886150591,0.5970510000000001
frame_000505.jpg,-0.8107957886150591,0.5373459000000002
frame_000506.jpg,-0.890795788615059,0.5873459000000002
frame_000507.jpg,-0.970795788615059,0.6373459000000002
frame_000508.jpg,-1,0.6873459000000003
frame_000509.jpg,-0.85,0.7373459000000003
frame_000510.jpg,-0.7224999999999999,0.6636113100000003
frame_000511.jpg,-0.8024999999999999,0.7136113100000003
frame_000512.jpg,-0.8824999999999998,0.6422501790000004
frame_000513.jpg,-0.9624999999999998,0.6922501790000004
frame_000514.jpg,-0.8181249999999998,0.7422501790000005
frame_000515.jpg,-0.6954062499999998,0.7922501790000005
frame_000516.jpg,-0.7754062499999997,0.8422501790000005
frame_000517.jpg,-0.6590953124999998,0.8922501790000006
frame_000518.jpg,-0.5602310156249998,0.9422501790000006
frame_000519.jpg,-0.6402310156249997,0.9922501790000007
frame_000520.jpg,-0.5441963632812498,1
frame_000521.jpg,-0.46256690878906226,1
frame_000522.jpg,-0.3931818724707029,1
frame_000523.jpg,-0.4731818724707029,0.9
frame_000524.jpg,-0.5531818724707029,0.81
frame_000525.jpg,-0.6331818724707029,0.7290000000000001
frame_000526.jpg,-0.7131818724707029,0.6561000000000001
frame_000527.jpg,-0.7931818724707028,0.5904900000000002
frame_000528.jpg,-0.8731818724707028,0.6404900000000002
frame_000529.jpg,-0.9531818724707027,0.6904900000000003
frame_000530.jpg,-0.8102045916000973,0.7404900000000003
frame_000531.jpg,-0.6886739028600827,0.7904900000000004
frame_000532.jpg,-0.5853728174310703,0.8404900000000004
frame_000533.jpg,-0.4975668948164097,0.8904900000000004
frame_000534.jpg,-0.5775668948164097,0.8014410000000004
frame_000535.jpg,-0.6575668948164096,0.7212969000000004
frame_000536.jpg,-0.7375668948164096,0.7712969000000004
frame_000537.jpg,-0.8175668948164095,0.8212969000000004
frame_000538.jpg,-0.8975668948164095,0.7391672100000004
frame_000539.jpg,-0.9775668948164095,0.6652504890000004
frame_000540.jpg,-0.830931860593948,0.7152504890000004
frame_000541.jpg,-0.7062920815048558,0.7652504890000005
